User_ID,Session_ID,Product_ID,Category_Name,Brand_ID,Event_Type,Timestamp,Device_Type,Traffic_Source,User_Region,User_Age_Group,Membership_Type,Session_Duration_sec,Time_Spent_On_Product_sec,Time_Since_Last_Event_sec,Event_Sequence_Order,Product_Price,Discount_Percent,Product_Rating,Review_Count,Stock_Status,Delivery_Option,Previous_Views,Previous_Cart_Additions,Previous_Purchases,Category_View_Count,Brand_Interaction_Count,Wishlist_Count,Cart_Abandonment_Rate,Purchase_Frequency,Average_Order_Value,Customer_Loyalty_Score,Click_Rate,Page_Scroll_Depth_Percent,Repeat_Visit_Count,Search_Frequency,Offer_Interaction_Count,Recommendation_Action
11368,61653,21839,Toys,3514,Wishlist_Add,2024-02-10 08:20:31,Mobile,Social_Media,Central,25-34,Regular,506,90,1041,35,54958.74,5.74,4.11,13297,Limited_Stock,Express,8,23,6,37,34,1,0.084,0.054,20932.09,59.98,0.455,79.15,34,19,6,View
10822,54943,22452,Sports,3033,Wishlist_Add,2024-01-08 01:37:17,Mobile,Social_Media,West,18-24,Gold,4909,146,346,1,15080.27,8.43,1.93,2648,In_Stock,Standard,66,21,25,15,44,19,0.868,0.168,43644.42,27.13,0.673,10.85,7,31,10,View
10455,56962,21953,Furniture,3349,Search_Click,2024-01-01 19:15:01,Mobile,Search_Engine,Central,18-24,Regular,1506,341,1661,24,19354.93,70.74,1.87,1111,Out_of_Stock,Express,15,21,7,24,5,1,0.211,0.555,53441.58,35.19,0.308,32.56,37,26,10,View
11625,60116,24701,Fashion,3380,Search_Click,2024-11-09 09:19:56,Tablet,Advertisement,North,18-24,Regular,1541,703,1255,48,10582.24,2.94,4.61,7868,In_Stock,Express,36,24,29,68,44,27,0.023,0.823,38455.44,79.42,0.178,91.07,24,13,14,Purchase
12773,57731,25886,Furniture,3508,Search_Click,2024-04-09 11:14:11,Desktop,Search_Engine,Central,35-44,Silver,355,694,1234,43,9338.0,46.32,2.82,3584,In_Stock,Express,11,7,11,21,39,24,0.501,0.543,20288.37,47.87,0.442,32.98,34,32,2,View
13727,50634,25710,Toys,3646,Product_View,2024-05-23 02:38:55,Mobile,Direct,East,55+,Silver,652,624,1500,34,46822.05,65.01,1.6,6852,Out_of_Stock,Standard,66,1,7,29,45,11,0.071,0.129,12251.77,26.42,0.257,74.66,1,20,7,Ignore
13148,56823,20263,Sports,3267,Search_Click,2024-02-29 04:41:52,Mobile,Direct,East,35-44,Silver,2674,742,825,29,64847.32,37.67,1.17,11663,Out_of_Stock,Standard,38,17,27,59,40,2,0.498,0.37,43172.94,68.97,0.54,90.38,33,18,13,Add_to_Cart
14090,54104,20661,Fashion,3517,Product_View,2024-07-04 20:04:16,Mobile,Advertisement,East,18-24,Gold,688,78,1171,38,88788.98,19.33,4.19,8912,In_Stock,Express,87,3,27,51,47,7,0.475,0.857,34427.7,9.03,0.156,48.58,7,23,1,Add_to_Cart
14807,59585,21316,Footwear,3798,Search_Click,2024-07-22 14:24:35,Mobile,Search_Engine,East,45-54,Premium,4392,90,1721,7,8335.39,57.9,1.37,11983,Limited_Stock,Express,71,11,20,46,48,2,0.978,0.776,26784.99,94.89,0.64,80.8,11,29,7,Add_to_Cart
12191,56488,22920,Toys,3485,Search_Click,2024-11-17 23:48:17,Desktop,Email,North,35-44,Regular,3477,149,274,20,34126.88,71.38,2.81,161,In_Stock,Express,23,18,1,56,12,27,0.291,0.378,47391.15,75.69,0.881,9.21,8,15,16,View
10917,53447,24918,Footwear,3347,Purchase,2024-10-01 02:36:13,Tablet,Email,South,25-34,Regular,2330,743,121,15,43953.59,10.59,2.12,13433,In_Stock,Standard,59,23,5,44,18,17,0.895,0.379,13695.03,60.62,0.237,8.43,39,6,4,View
13987,55739,22195,Beauty,3603,Search_Click,2024-12-04 13:50:00,Desktop,Direct,East,25-34,Regular,3417,509,441,4,62610.38,54.88,4.4,8029,Limited_Stock,Express,32,0,15,51,26,27,0.98,0.559,288.32,39.29,0.284,67.06,8,11,14,View
12876,53099,22073,Beauty,3664,Wishlist_Add,2024-06-13 23:16:56,Desktop,Email,Central,25-34,Regular,3402,189,1475,4,58811.35,56.17,3.11,954,In_Stock,Same_Day,11,14,17,61,26,13,0.59,0.02,23903.66,52.09,0.025,30.45,34,2,0,Ignore
15593,58098,25443,Furniture,3443,Search_Click,2024-03-21 18:44:43,Desktop,Search_Engine,North,45-54,Regular,1118,765,586,40,35243.71,46.95,4.0,7987,Limited_Stock,Standard,16,12,17,62,10,24,0.272,0.333,15525.4,83.55,0.064,68.54,22,27,2,View
11441,55477,22020,Books,3378,Wishlist_Add,2024-11-07 15:00:54,Mobile,Advertisement,North,55+,Regular,1113,678,17,47,33111.67,22.85,3.94,9719,In_Stock,Express,12,4,6,35,42,27,0.515,0.683,24363.56,85.46,0.443,41.39,1,10,7,View
14401,58254,22741,Grocery,3630,Product_View,2024-05-12 13:44:02,Mobile,Search_Engine,West,18-24,Gold,2570,218,1415,29,68256.25,8.83,3.19,6545,Limited_Stock,Express,33,10,30,46,28,7,0.877,0.284,59764.82,92.68,0.772,50.83,23,17,12,Add_to_Cart
10736,55182,20816,Fashion,3573,Product_View,2024-07-05 23:27:22,Desktop,Social_Media,East,18-24,Silver,1029,178,1705,52,110.14,2.62,2.65,6765,Limited_Stock,Standard,18,2,18,10,24,21,0.974,0.195,10207.64,89.65,0.337,68.75,13,8,6,View
13569,60662,24778,Sports,3358,Search_Click,2024-10-11 11:08:37,Mobile,Direct,Central,18-24,Gold,1852,398,384,19,52744.72,55.05,3.98,1614,In_Stock,Standard,39,6,3,23,40,5,0.091,0.778,7337.83,1.33,0.153,80.44,34,22,8,View
13339,51818,23419,Books,3538,Cart_Add,2024-04-05 09:49:15,Tablet,Search_Engine,South,25-34,Premium,2626,236,1785,28,57091.6,46.35,4.2,11837,Limited_Stock,Same_Day,12,20,19,5,12,6,0.102,0.976,1214.69,29.81,0.717,34.1,10,34,17,Add_to_Cart
13016,58825,25290,Furniture,3621,Wishlist_Add,2024-04-18 17:13:16,Mobile,Advertisement,South,55+,Silver,5322,615,34,54,55467.6,23.52,4.38,7904,In_Stock,Standard,41,13,4,18,0,15,0.498,0.654,47965.17,40.68,0.915,28.81,38,29,8,View
12890,54888,24098,Beauty,3210,Search_Click,2024-08-07 12:19:59,Desktop,Advertisement,Central,55+,Regular,2653,410,855,7,17562.21,17.94,4.23,10128,In_Stock,Standard,68,17,24,33,7,0,0.053,0.601,31719.88,19.66,0.948,99.83,32,4,19,Add_to_Cart
10962,52599,23718,Toys,3771,Product_View,2024-03-25 08:08:45,Mobile,Advertisement,North,35-44,Gold,3969,486,753,36,14271.25,38.27,4.3,5549,In_Stock,Standard,61,12,10,25,39,21,0.05,0.535,25742.6,0.3,0.336,30.45,16,24,11,View
12990,61644,24735,Toys,3042,Cart_Add,2024-04-07 06:05:04,Mobile,Search_Engine,Central,25-34,Gold,4273,560,21,30,57608.06,0.82,4.31,13015,In_Stock,Express,28,15,0,26,2,26,0.787,0.365,22121.56,28.34,0.117,58.11,6,0,14,Ignore
13849,59493,23630,Beauty,3013,Purchase,2024-03-18 03:11:46,Tablet,Email,West,25-34,Gold,4730,196,1333,56,63828.31,37.99,4.43,5266,In_Stock,Standard,12,15,28,5,8,24,0.684,0.705,17964.02,28.83,0.106,55.51,25,33,13,View
11027,52654,22754,Electronics,3601,Product_View,2024-04-27 09:49:03,Desktop,Search_Engine,North,18-24,Regular,3654,233,426,16,63846.86,35.42,2.61,4867,In_Stock,Standard,48,3,13,57,48,24,0.628,0.842,19237.82,47.75,0.673,78.56,17,15,9,Add_to_Cart
13866,51455,23368,Home_Appliances,3600,Cart_Add,2024-10-30 05:08:20,Mobile,Advertisement,West,25-34,Gold,4053,670,398,35,57990.83,26.06,3.69,6076,Out_of_Stock,Same_Day,86,9,31,46,11,24,0.37,0.155,44872.2,80.55,0.557,14.27,19,1,9,Add_to_Cart
12864,51139,24686,Fashion,3489,Product_View,2024-12-25 12:55:21,Mobile,Advertisement,South,18-24,Silver,4785,90,1138,29,20995.53,19.16,4.93,10181,In_Stock,Express,77,6,17,16,23,3,0.629,0.852,17524.88,5.3,0.246,30.77,4,18,11,View
15570,55808,20202,Home_Appliances,3187,Cart_Add,2024-04-16 23:35:49,Tablet,Advertisement,East,18-24,Regular,860,43,1193,17,31206.43,16.57,1.12,5168,Out_of_Stock,Same_Day,76,16,3,56,23,8,0.328,0.777,44253.94,68.78,0.37,90.45,22,21,16,Add_to_Cart
12502,53193,21005,Sports,3063,Wishlist_Add,2024-03-31 03:41:10,Desktop,Social_Media,West,45-54,Regular,973,798,282,38,9285.16,22.11,3.2,3073,In_Stock,Standard,17,2,26,67,14,17,0.553,0.245,51772.1,72.65,0.034,37.89,29,18,6,View
11948,56117,21313,Electronics,3336,Product_View,2024-06-05 09:37:16,Mobile,Advertisement,Central,18-24,Regular,5364,765,1507,50,83750.39,28.88,1.15,1198,In_Stock,Same_Day,36,13,7,40,42,14,0.387,0.482,58435.28,86.96,0.829,21.15,37,30,10,View
11178,60403,22026,Sports,3555,Product_View,2024-12-30 03:11:19,Mobile,Advertisement,East,35-44,Regular,148,122,1108,14,90910.52,39.73,3.3,6638,In_Stock,Express,12,12,32,15,38,29,0.903,0.454,25281.94,95.58,0.229,35.9,17,28,14,Add_to_Cart
14761,53760,23134,Fashion,3745,Wishlist_Add,2024-02-03 23:35:25,Mobile,Search_Engine,South,45-54,Regular,1310,412,341,36,16762.49,65.91,4.48,11794,In_Stock,Standard,61,11,33,27,38,7,0.623,0.593,50110.93,48.18,0.809,6.46,33,32,15,Add_to_Cart
10012,53030,23574,Beauty,3746,Search_Click,2024-02-13 14:19:30,Mobile,Search_Engine,Central,18-24,Regular,3817,694,1252,47,14925.43,1.42,4.13,9263,In_Stock,Express,86,8,31,30,10,10,0.092,0.139,25495.17,9.17,0.479,48.04,7,6,4,View
15253,59553,25900,Books,3075,Search_Click,2024-09-23 03:16:45,Mobile,Direct,West,25-34,Regular,3721,236,1702,29,63454.23,5.4,3.96,5076,Out_of_Stock,Express,25,14,27,64,39,16,0.174,0.886,57359.86,57.64,0.467,86.47,32,2,15,Purchase
14400,60619,24222,Grocery,3765,Search_Click,2024-07-13 07:33:23,Desktop,Social_Media,Central,25-34,Regular,1711,300,1665,1,68775.91,65.33,1.66,3415,In_Stock,Express,49,7,17,50,30,23,0.839,0.603,42765.14,83.76,0.363,98.16,22,3,18,Add_to_Cart
13365,55096,23672,Footwear,3149,Search_Click,2024-11-30 05:56:01,Mobile,Direct,East,18-24,Regular,1689,49,511,51,60217.57,47.1,3.2,6781,In_Stock,Standard,0,22,21,11,46,4,0.174,0.41,41515.53,79.3,0.218,46.26,28,30,14,View
13023,50064,24942,Books,3694,Cart_Add,2024-06-06 16:59:17,Mobile,Email,Central,45-54,Gold,5152,812,1670,45,79292.33,2.18,2.52,3029,Limited_Stock,Express,15,24,13,69,12,0,0.476,0.658,14884.86,84.33,0.395,30.95,8,19,12,Add_to_Cart
13372,51346,21797,Footwear,3207,Purchase,2024-06-29 06:38:08,Mobile,Direct,West,45-54,Regular,4479,546,629,22,12328.61,55.1,2.03,2575,In_Stock,Express,47,21,13,35,7,22,0.912,0.443,38274.46,89.36,0.879,26.94,6,13,16,Add_to_Cart
15860,50975,24275,Fashion,3693,Product_View,2024-11-24 23:23:47,Mobile,Search_Engine,North,25-34,Regular,4031,56,1658,5,83782.69,53.39,4.48,7780,In_Stock,Same_Day,16,14,3,44,40,7,0.523,0.42,44930.02,78.31,0.505,82.26,35,20,15,View
12831,54162,21605,Furniture,3685,Search_Click,2024-02-22 04:49:19,Mobile,Search_Engine,South,35-44,Gold,1320,660,1340,19,78125.16,31.13,2.75,8060,In_Stock,Standard,27,18,4,6,11,12,0.828,0.183,35552.95,27.47,0.291,68.83,1,30,13,Ignore
10043,55963,21903,Sports,3241,Product_View,2024-02-13 04:51:22,Mobile,Direct,South,25-34,Gold,2752,378,1788,17,40641.59,62.33,1.53,12057,In_Stock,Express,68,20,1,54,8,16,0.372,0.61,3547.21,42.7,0.607,5.15,29,10,0,View
10944,61821,24000,Grocery,3676,Product_View,2024-01-11 21:28:28,Mobile,Direct,East,35-44,Gold,4869,110,1024,46,33204.15,29.72,4.1,8349,Limited_Stock,Standard,14,9,5,64,21,27,0.293,0.635,58680.95,26.13,0.88,65.0,12,22,6,View
12391,59815,24589,Footwear,3575,Cart_Add,2024-02-24 10:42:10,Mobile,Search_Engine,Central,35-44,Gold,2484,60,691,59,56462.63,10.5,1.63,5295,In_Stock,Standard,13,22,21,45,40,8,0.847,0.825,37832.37,80.45,0.559,75.85,17,2,18,Add_to_Cart
15446,58650,23505,Grocery,3235,Search_Click,2024-04-13 15:47:49,Mobile,Advertisement,Central,35-44,Silver,4746,635,1245,33,47161.96,17.75,3.12,14842,In_Stock,Standard,66,3,14,17,14,27,0.933,0.135,15030.89,38.78,0.65,71.06,30,29,5,View
12546,56597,22620,Beauty,3125,Product_View,2024-03-29 17:18:24,Desktop,Search_Engine,West,45-54,Regular,1249,866,1295,49,83768.9,17.24,3.58,147,In_Stock,Express,55,5,26,57,10,17,0.617,0.026,44552.43,75.99,0.481,23.2,8,3,1,View
12412,53331,22350,Electronics,3257,Cart_Add,2024-02-29 18:18:43,Desktop,Direct,South,35-44,Regular,2169,813,715,12,7274.83,59.57,4.47,1876,In_Stock,Standard,76,9,33,11,27,8,0.316,0.119,30555.12,68.79,0.193,10.42,13,6,9,View
14987,51741,25060,Grocery,3092,Product_View,2024-08-04 06:15:26,Desktop,Search_Engine,South,35-44,Regular,1400,426,1103,27,51990.02,1.08,3.08,6820,Out_of_Stock,Standard,52,2,20,9,6,1,0.624,0.929,24211.71,83.47,0.741,58.1,0,3,17,View
11005,61219,25289,Grocery,3737,Cart_Add,2024-02-02 09:12:14,Mobile,Social_Media,East,35-44,Regular,1842,395,544,18,70612.69,57.27,1.18,432,Limited_Stock,Express,77,9,11,55,10,6,0.337,0.27,51959.83,2.54,0.65,11.97,22,31,15,View
10021,56056,24365,Furniture,3707,Product_View,2024-05-25 04:50:06,Mobile,Direct,South,18-24,Gold,4753,295,1658,55,33399.4,56.9,3.66,9891,In_Stock,Express,67,0,29,28,46,8,0.755,0.249,713.18,47.91,0.51,47.98,13,1,13,View
10407,56322,25484,Sports,3207,Product_View,2024-06-26 01:13:31,Desktop,Direct,West,25-34,Regular,398,221,803,36,56991.95,68.91,2.31,8476,In_Stock,Express,81,22,2,44,8,18,0.643,0.089,17019.54,8.41,0.15,22.87,23,27,1,Ignore
11015,51955,24720,Sports,3417,Product_View,2024-10-02 21:31:39,Desktop,Search_Engine,West,18-24,Regular,1459,378,229,56,19479.03,74.37,2.28,11970,Out_of_Stock,Same_Day,13,3,22,13,36,20,0.099,0.776,9051.91,87.34,0.764,31.97,24,26,14,Add_to_Cart
14432,50280,22673,Footwear,3288,Cart_Add,2024-08-24 07:20:34,Desktop,Social_Media,South,25-34,Regular,3666,172,833,17,73872.08,38.95,1.62,2639,In_Stock,Express,30,10,9,41,1,10,0.007,0.603,13279.21,35.12,0.608,80.33,10,16,4,View
11839,52392,20819,Books,3215,Cart_Add,2024-09-24 03:12:43,Mobile,Social_Media,East,25-34,Silver,3218,722,875,35,25699.05,47.01,2.62,2638,In_Stock,Standard,54,4,8,32,22,0,0.303,0.063,35215.34,13.91,0.873,81.84,11,24,11,View
13189,59233,22678,Electronics,3698,Wishlist_Add,2024-02-20 15:15:25,Mobile,Social_Media,West,55+,Regular,4931,15,78,38,93077.02,33.09,3.43,14847,In_Stock,Same_Day,34,15,21,22,49,3,0.579,0.198,52632.94,77.46,0.16,14.72,8,27,0,View
15244,56440,20548,Grocery,3638,Search_Click,2024-09-03 11:11:31,Mobile,Direct,East,18-24,Premium,2848,547,518,35,7996.83,13.52,1.02,12610,In_Stock,Standard,4,6,14,16,42,16,0.282,0.78,36389.33,25.07,0.121,25.07,26,18,11,View
15924,50962,24433,Sports,3794,Search_Click,2024-03-16 14:42:57,Mobile,Search_Engine,Central,25-34,Regular,3230,574,656,45,22284.14,31.94,3.26,12999,In_Stock,Express,87,17,1,6,2,18,0.636,0.1,952.05,41.4,0.751,66.3,26,25,1,View
10715,56828,20359,Toys,3767,Search_Click,2024-07-06 14:49:33,Mobile,Search_Engine,South,35-44,Gold,4328,290,1185,39,6177.85,12.78,4.8,8330,In_Stock,Standard,64,8,21,0,4,15,0.04,0.567,48700.18,34.02,0.016,15.52,5,20,3,View
14147,51218,23362,Furniture,3512,Purchase,2024-03-19 02:22:51,Mobile,Direct,Central,35-44,Silver,4983,546,1336,34,93432.86,49.48,4.04,162,In_Stock,Standard,81,11,31,59,12,23,0.917,0.464,48424.95,11.62,0.47,65.14,10,33,17,Add_to_Cart
13855,61413,25516,Sports,3573,Purchase,2024-01-28 09:59:53,Desktop,Direct,Central,18-24,Silver,4765,90,429,17,7933.14,68.81,2.45,3822,In_Stock,Standard,40,17,16,23,19,16,0.604,0.13,43405.79,76.48,0.442,15.65,17,15,19,View
14420,58567,21925,Home_Appliances,3368,Cart_Add,2024-06-03 19:43:47,Desktop,Social_Media,South,18-24,Regular,3966,490,85,2,35068.42,22.23,4.52,8056,In_Stock,Same_Day,56,23,20,42,23,9,0.197,0.809,43791.55,11.56,0.516,60.66,36,5,1,Add_to_Cart
14885,56008,24912,Books,3401,Search_Click,2024-07-14 10:01:13,Mobile,Advertisement,Central,35-44,Regular,4957,262,1430,56,29143.95,30.47,3.74,8665,In_Stock,Standard,37,14,22,37,8,16,0.806,0.665,13876.07,4.87,0.112,36.83,1,12,6,View
10141,54131,24456,Toys,3201,Product_View,2024-07-20 19:53:22,Mobile,Direct,South,45-54,Regular,3152,614,1036,30,27387.99,22.19,1.79,11209,In_Stock,Express,6,5,2,3,22,17,0.116,0.761,31098.86,89.48,0.285,86.84,24,18,6,View
14566,51393,24443,Beauty,3581,Product_View,2024-01-20 07:22:58,Mobile,Search_Engine,East,35-44,Silver,4963,661,770,57,91843.67,15.48,4.24,515,In_Stock,Same_Day,18,16,28,49,47,29,0.99,0.877,24412.96,37.87,0.246,46.93,31,11,1,Add_to_Cart
14883,52077,25244,Grocery,3285,Search_Click,2024-07-13 01:45:32,Desktop,Direct,Central,25-34,Gold,2853,704,841,20,83153.06,17.66,3.88,10293,In_Stock,Express,48,20,11,57,11,11,0.517,0.061,57014.42,87.46,0.117,71.97,39,16,19,View
15922,58967,24648,Beauty,3063,Product_View,2024-06-25 12:47:20,Desktop,Search_Engine,Central,35-44,Silver,178,100,440,27,31003.07,60.17,2.93,3969,In_Stock,Express,23,3,26,55,24,0,0.615,0.266,24930.58,90.34,0.332,32.56,32,5,19,View
15454,54317,22702,Footwear,3646,Product_View,2024-11-13 05:24:57,Tablet,Direct,West,25-34,Premium,2877,5,1515,39,64154.78,74.93,1.29,8866,Out_of_Stock,Express,77,17,23,40,24,24,0.917,0.253,25689.78,33.31,0.039,24.07,33,22,10,View
10964,56197,25984,Fashion,3751,Search_Click,2024-05-23 22:32:49,Desktop,Search_Engine,Central,25-34,Silver,2601,368,216,34,13715.63,22.68,1.51,3926,In_Stock,Express,49,15,17,6,5,10,0.506,0.539,17225.37,63.22,0.483,70.02,17,31,11,View
10373,61617,21931,Grocery,3764,Search_Click,2024-12-08 15:12:00,Mobile,Direct,North,25-34,Regular,4034,574,614,24,52397.42,20.82,3.41,13691,Limited_Stock,Standard,67,14,25,2,42,0,0.349,0.854,47446.64,36.76,0.204,5.18,17,16,5,View
13636,60316,20422,Beauty,3361,Search_Click,2024-01-15 01:53:32,Mobile,Email,Central,35-44,Gold,2674,561,1514,33,82154.32,57.74,2.18,11796,Limited_Stock,Express,32,12,32,54,20,19,0.382,0.874,6746.3,22.86,0.514,20.07,22,3,5,Add_to_Cart
12542,54590,20336,Beauty,3187,Product_View,2024-08-05 20:15:17,Desktop,Social_Media,Central,25-34,Silver,4209,119,1518,14,88560.91,46.25,3.39,7165,Limited_Stock,Express,27,17,29,4,29,0,0.354,0.068,21163.92,86.34,0.056,5.96,5,5,11,View
13611,61786,21527,Footwear,3483,Search_Click,2024-01-11 12:11:31,Tablet,Search_Engine,West,18-24,Silver,833,63,500,22,37749.22,67.27,1.38,10810,Limited_Stock,Express,45,19,14,1,27,9,0.776,0.42,11124.3,85.75,0.529,41.12,13,32,1,View
11693,58143,20057,Electronics,3371,Wishlist_Add,2024-01-31 14:47:58,Mobile,Direct,North,45-54,Gold,5239,765,395,7,23638.06,66.36,3.99,1173,In_Stock,Express,33,12,6,22,30,28,0.427,0.236,14653.93,93.15,0.669,95.79,1,24,1,View
15276,56261,25782,Fashion,3021,Purchase,2024-11-02 14:39:05,Mobile,Search_Engine,East,55+,Silver,3683,420,1122,58,21623.37,48.64,4.8,4774,In_Stock,Standard,28,4,30,41,13,24,0.008,0.117,6564.82,5.19,0.934,79.49,22,5,2,Add_to_Cart
15768,58472,23951,Home_Appliances,3308,Product_View,2024-01-17 18:36:59,Mobile,Advertisement,South,35-44,Premium,4129,810,1196,28,60612.26,0.36,2.77,1304,Out_of_Stock,Standard,0,16,4,30,20,19,0.325,0.416,50785.68,88.99,0.592,89.42,32,25,3,View
10106,57898,23148,Toys,3046,Wishlist_Add,2024-08-03 10:17:29,Desktop,Social_Media,Central,25-34,Silver,2517,320,840,14,37041.27,31.72,4.78,3040,Out_of_Stock,Standard,10,6,5,28,17,15,0.074,0.203,39506.18,39.64,0.249,25.94,11,9,18,Ignore
15540,54842,23538,Grocery,3194,Product_View,2024-01-02 15:07:16,Desktop,Search_Engine,East,35-44,Silver,5239,688,1158,10,22137.78,58.46,2.54,2582,Limited_Stock,Standard,6,24,22,54,1,7,0.72,0.654,13367.79,47.88,0.792,51.11,24,20,15,Add_to_Cart
11682,61004,20722,Sports,3057,Product_View,2024-08-29 14:58:44,Mobile,Email,East,25-34,Regular,5110,72,518,18,58569.83,13.96,3.09,11401,Limited_Stock,Standard,86,21,28,1,15,4,0.364,0.892,5820.4,69.81,0.866,95.79,36,10,14,Purchase
14098,60535,24078,Beauty,3554,Product_View,2024-05-05 07:16:22,Desktop,Search_Engine,South,35-44,Regular,1360,768,1744,52,59937.17,31.69,4.79,4672,In_Stock,Express,76,8,6,42,49,19,0.372,0.728,36902.16,7.53,0.468,62.68,20,1,19,View
14017,57162,20386,Fashion,3457,Product_View,2024-11-30 21:49:19,Tablet,Direct,South,25-34,Regular,301,236,1122,33,6844.37,47.2,3.13,6267,In_Stock,Standard,67,19,24,45,42,26,0.125,0.574,30151.52,90.36,0.909,97.75,21,27,15,Purchase
12637,59667,25046,Toys,3333,Cart_Add,2024-04-10 09:06:03,Mobile,Social_Media,East,25-34,Silver,4571,214,1292,47,92792.41,10.39,2.56,5012,In_Stock,Express,55,13,0,60,15,29,0.409,0.865,20615.57,4.38,0.34,28.23,16,5,11,View
12138,60050,22818,Books,3747,Cart_Add,2024-05-20 23:59:31,Mobile,Direct,North,18-24,Regular,3706,849,1237,18,43070.66,40.22,1.73,6992,In_Stock,Express,6,3,20,19,47,4,0.036,0.086,44841.95,95.39,0.243,15.84,8,3,18,View
13417,61082,25597,Toys,3016,Product_View,2024-03-06 20:34:55,Desktop,Search_Engine,West,55+,Silver,2555,519,255,22,76414.62,9.12,4.85,4092,In_Stock,Standard,77,15,15,41,16,2,0.61,0.224,17032.17,50.44,0.329,83.12,4,15,18,View
14446,51060,25816,Furniture,3645,Search_Click,2024-05-15 23:37:37,Mobile,Search_Engine,East,35-44,Silver,240,681,903,52,32056.86,67.21,1.63,5741,In_Stock,Standard,89,20,13,58,5,27,0.583,0.701,37601.48,0.77,0.077,34.86,33,0,15,View
13531,51923,22888,Grocery,3513,Product_View,2024-07-19 20:15:43,Desktop,Email,South,55+,Silver,1385,242,583,11,66112.46,40.93,3.3,10683,In_Stock,Standard,42,6,0,36,40,27,0.383,0.44,6509.93,84.46,0.757,68.01,18,2,11,View
11287,61992,22720,Footwear,3744,Search_Click,2024-05-23 09:03:50,Mobile,Social_Media,West,35-44,Silver,3823,545,1014,23,32679.83,9.75,4.79,7353,In_Stock,Standard,61,23,20,32,48,23,0.831,0.23,17470.0,69.83,0.26,9.19,12,26,3,View
13180,56102,20260,Sports,3150,Product_View,2024-06-20 17:28:46,Mobile,Search_Engine,South,25-34,Regular,959,445,1763,50,18825.84,56.4,1.04,10557,Limited_Stock,Standard,54,21,32,27,14,24,0.618,0.376,46810.82,86.72,0.667,79.69,24,18,14,Add_to_Cart
15159,54593,24489,Sports,3634,Product_View,2024-11-09 07:30:27,Mobile,Social_Media,East,35-44,Silver,2470,716,924,56,48238.87,46.51,1.83,9573,In_Stock,Same_Day,70,21,33,69,33,15,0.39,0.808,52774.88,13.55,0.366,18.1,34,15,4,Add_to_Cart
13655,56350,20600,Beauty,3794,Product_View,2024-01-04 09:51:03,Mobile,Direct,West,25-34,Silver,3288,612,688,28,8092.56,45.85,2.32,7073,In_Stock,Express,31,18,14,18,39,11,0.659,0.142,5701.82,72.19,0.807,56.75,5,2,8,View
12360,52474,23256,Home_Appliances,3213,Cart_Add,2024-11-15 13:53:35,Tablet,Email,South,55+,Silver,3505,435,279,44,50941.4,66.86,4.03,11484,In_Stock,Standard,47,24,22,47,24,2,0.584,0.506,27422.07,1.01,0.114,10.0,25,2,2,View
10445,58109,21040,Toys,3391,Product_View,2024-06-17 05:57:42,Desktop,Direct,South,35-44,Silver,1782,290,1515,32,16141.53,41.88,1.52,8578,Limited_Stock,Standard,78,15,14,23,35,14,0.209,0.55,54276.7,18.51,0.452,96.38,28,3,12,Add_to_Cart
15048,58097,24049,Sports,3281,Search_Click,2024-12-18 15:01:51,Desktop,Search_Engine,North,18-24,Silver,3694,689,270,56,3604.42,73.26,4.23,4100,In_Stock,Same_Day,37,21,20,63,37,15,0.862,0.693,50579.65,53.51,0.505,21.4,33,9,16,Add_to_Cart
10036,60044,20756,Toys,3652,Product_View,2024-07-13 07:18:42,Mobile,Direct,South,55+,Silver,1398,218,981,1,72538.18,20.16,2.38,4618,Limited_Stock,Same_Day,51,4,26,17,28,1,0.603,0.547,59904.31,55.93,0.868,71.87,33,22,9,Add_to_Cart
15204,61734,23578,Fashion,3671,Cart_Add,2024-09-10 12:47:13,Desktop,Search_Engine,Central,35-44,Regular,448,45,1794,39,57563.12,38.59,4.37,9878,Limited_Stock,Standard,82,11,27,21,46,12,0.625,0.414,957.1,65.93,0.841,98.63,27,21,17,Add_to_Cart
11476,56749,23158,Grocery,3539,Product_View,2024-06-10 04:14:13,Desktop,Search_Engine,East,25-34,Silver,4713,72,1084,12,64981.73,54.59,4.75,10125,In_Stock,Standard,78,9,29,43,27,5,0.511,0.816,31200.12,37.38,0.158,11.69,22,18,12,Add_to_Cart
13958,54550,22759,Grocery,3342,Product_View,2024-06-21 03:34:47,Desktop,Search_Engine,Central,35-44,Silver,5184,221,793,46,93555.17,34.19,2.4,5867,Limited_Stock,Standard,18,2,16,68,3,4,0.757,0.092,50257.0,69.67,0.857,34.78,32,17,5,View
11799,50595,20477,Grocery,3674,Search_Click,2024-08-21 09:07:08,Desktop,Advertisement,East,18-24,Silver,2986,148,1080,38,54290.4,70.58,3.64,10631,In_Stock,Same_Day,14,14,21,50,49,19,0.415,0.966,300.88,72.92,0.669,48.55,6,29,14,Add_to_Cart
11846,55453,25284,Sports,3630,Purchase,2024-11-02 04:25:56,Mobile,Direct,North,55+,Regular,264,540,1004,22,28450.84,26.32,2.3,12437,Out_of_Stock,Standard,41,23,28,28,20,2,0.467,0.226,58682.9,74.14,0.936,28.35,29,33,16,Add_to_Cart
